Όνομα,Απόσταση από νοσοκομείο,Αστέρια,Ιστοσελίδα,E-Mail,Τηλέφωνο,Τηλέφωνο 2,Αριθμός Φαξ,Πόλη,Διεύθυνση,Ταχυδρομικός Κώδικας,Εναλλακτικό Τηλέφωνο,Εναλλακτικό Φαξ
ΣΕΜΠΡΕ ΒΙΒΑ ΣΟΥΙΤΕΣ,,4,,antonakos.p@hotmail.com,6943785951,,,Μονεμβασιά,,23070,,
ΣΕΣΙΛ,"


2 Χλμ
",1,,elenikatrani@gmail.com,27310-24980,,27310-81318,Σπάρτη,Κ.ΠΑΛΑΙΟΛΟΓΟΥ 125,231 00,,
ΣΗΙ ΣΑΙΝΤ,"


0.1 Χλμ
",3,www.mantashotels.gr,info@mantashotels.gr,27440-28173,27440-62938,27440-62939,Λουτράκι,ΔΑΜΑΣΚΗΝΟΥ 11,203 00,,
ΣΙ ΒΙΟΥ ΖΑΓΚΑ ΜΠΙΤΣ,,3,https://zaga-beach-hotel.business.site,zagabeach@hotmail.com,2725022008,,,Κορώνη,,24004,,
ΣΙΑΓΚΑΣ ΜΠΗΤΣ,"


2 Χλμ
",3,www.siagashotel.gr,jsiagas@otenet.gr,27410-67501,27410-67502,27410-68618,Άγιοι Θεόδωροι,62ΧΛΜ ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ,200 03,27410-67501,27410-68618
ΣΙΑΣ ΜΠΑΝΓΚΑΛΟΟΥΣ,"


17 Χλμ
",2,http://www.siashotel.gr/,reception@siashotel.gr,27220-22027,27220-25670,27220-25671,Άγιος Αυγουστίνος,ΑΓ.ΑΥΓΟΥΣΤΙΝΟΣ ΜΕΣΣΗΝΙΑΣ,242 00,2722-091202,
ΣΙΚΥΩΝ ΚΟΣΤ,"


0.5 Χλμ
",4,www.sikyoncoast.com,info@sikyoncoast.com,27430-23229,028432,27430-25432,Συκιά,ΣΥΚΙΑ ΚΟΡΙΝΘΙΑΣ,204 00,21-09410951,
ΣΙΜΟΣ ΜΑΡΕ ΡΙΖΟΡΤ,,4,www.simosmare.gr,info@simosmare.gr,6972323547,6972323547,,Λεύκη,,230 53,6972323547,
ΣΜΥΡΟΣ ΘΕΡΕΤΡΟ,,4,www.smyrosresort.gr,reception@smyrosresort.gr,27570-51200,,27570-51300,Πούλιθρα,ΠΟΥΛΙΘΡΑ ΛΕΩΝΙΔΙΟΥ ΑΡΚΑΔΙΑΣ,223 00,2757051200,2757051300
ΣΟΛΟΤΕΡΙ,"


0.1 Χλμ
",2,,,27330-21126,,,Κοκκάλα,,230 71,,
ΣΟΛΩΝ,"


11 Χλμ
",2,www.hotelsolon.gr,info@hotelsolon.gr,27520-59700,2752059001,27520-59154,Τολό,ΜΠΟΥΛΙΛΙΝΑΣ 5,210 56,2752-059264,2752-059154
ΣΟΦΙΑ,"


10 Χλμ
",3,www.sofiahotel-tolo.gr,info@sofiahotel-tolo.gr,27520-59567,27520-59558,27520-59568,Τολό,ΑΚΤΗΣ 29,210 56,21-07230511,21-07235450
ΣΠΑΡΤΑ ΙΝΝ,"


0.01 Χλμ
",2,www.spartainn.gr,info@spartainn.gr,27310-21021,27310-20423,27310-24855,Σπάρτη,ΘΕΡΜΟΠΥΛΩΝ 109,231 00,,
ΣΠΙΤΙ ΣΤΟ ΚΑΣΤΡΟ,,4,,,2732063030,,,Μονεμβασιά,,230 70,,
ΣΤΑΥΡΟΣ ΤΟΥ ΝΟΤΟΥ,"


2 Χλμ
",3,www.stavrostounotou.com,info@stavrostounotou.com,27330-22415,27330-25003,27330-25004,Γύθειο,,232 00,,
ΣΤΟΜΙΟ,,3,http://stomio-apartments.com/,info@stomio-apartments.com,27610-92434,6984612382,27610-92444,Φιλιατρά,ΣΤΟΜΙΟ,243 00,,
ΣΤΟΥΠΑ,"


3 Χλμ
",2,,hotelstoupa@web-greece.gr,27210-77308,27210-77485,27210-77568,Στούπα,ΝΕΟΧΩΡΙΟ,240 24,,
ΣΤΥΜΦΑΛΙΑ,"


4 Χλμ
",1,,vgkouvatsos@yahoo.com,27470-22072,,27470-22072,Στυμφαλία,ΣΤΥΜΦΑΛΙΑ ΚΟΡΙΝΘΙΑΣ,200 16,,
ΤΑ ΑΔΕΛΦΙΑ,"


0.1 Χλμ
",2,,taadelfia@gmail.com,27230-28261,,27230-28262,Πύλος,ΟΔΟΣ ΑΝΑΓΝΩΣΤΑΡΑ,240 01,,
ΤΑ ΠΕΤΡΙΝΑ,"


0.1 Χλμ
",3,,mariapoulokefalou@gmail.com,27310-95043,,,Καρυές,,230 67,,
ΤΑ ΤΡΙΚΑΛΑ,"


4 Χλμ
",2,,,27430-91260,,,Άνω Τρίκαλα,ΑΝΩ ΤΡΙΚΑΛΑ ΚΟΡΙΝΘΙΑΣ,204 00,,
ΤΑΙΝΑΡΟΝ ΜΠΛΕ ΚΑΤΑΦΥΓΙΟ,,4,https://tainaron-blue.com/,hide@tainaronblue.com,2733300461,2108080049,2108101546,Βάθεια,,230 62,2733300461,2108101546
ΤΑΚΗΣ,"


7 Χλμ
",2,www.takishotel.gr,info@takishotel.gr,27340-47920,,,Νεάπολη Βοιών,ΑΓ.ΓΕΩΡΓΙΟΣ,230 53,21-04411408,
ΤΕΥΘΙΣ,,2,www.teftis.gr,hoteltefthis64@yahoo.com,27950-32604,,,Δημητσάνα,,220 07,,
ΤΖΙ ΕΜ ΠΙ ΜΠΟΥΚΑ,"


4 Χλμ
",4,www.gmpbouka.gr,info@gmp.gr,27220-25077,,27220-25166,Ανάληψη,ΘΕΣΗ ΛΥΓΙΕΣ ΜΠΟΥΚΑ,242 00,,
ΤΖΩΡΤΖΙΑ,"


10 Χλμ
",2,www.georgiahotel.gr,hotelgeo@otenet.gr,27320-57333,27320-57417,27320-57417,Ελαία,ΕΛΑΙΑ ΜΟΛΑΩΝ ΛΑΚΩΝΙΑΣ,230 52,,
ΤΟ ΑΓΝΑΝΤΙΟ,,2,,wood-es@hotmail.com,27310-95188,2974-975387,27310-95229,Καρυές,,230 67,,
ΤΟ ΚΑΡΑΒΙ,,3,www.tokaravi.gr,tokaravi.mani@gmail.com,27330-52900,,,Αρεόπολη,ΠΛΑΤΕΙΑ 17ΗΣ ΜΑΡΤΙΟΥ,230 62,,
ΤΟ ΚΑΣΤΡΟ,,2,www.hotelkastro-pylos.gr,sarpa85@otenet.gr,27230-28292,27230-23203,27230-28293,Πύλος,,240 01,6947239383,
ΤΟ ΜΠΑΛΚΟΝΙ ΤΟΥ ΤΑΫΓΕΤΟΥ,,3,www.taygetosbalcony.gr,info@taygetosbalcony.gr,27310-61062,6940807330,27310-61063,Γεωργίτσι,,230 59,,
ΤΟ ΠΑΠΠΟΥΔΙΚΟ,"


1 Χλμ
",4,www.topappoudiko.gr,info@topappoudiko.gr,27330-51050,,27330-51051,Ομαλαί,ΟΜΑΛΕΣ ΑΡΕΟΠΟΛΗΣ,230 62,,
ΤΟ ΣΠΙΤΙ ΤΗΣ ΘΕΩΝΗΣ,"


20 Χλμ
",4,www.theoni.net,christodoularis@hotmail.com,27970-24000,210-8842400,210-8217293,Δήμητρα,ΔΗΜΗΤΡΑ ΓΟΡΤΥΝ.ΑΡΚΑΔΙΑΣ,220 15,,
ΤΟ ΣΠΙΤΙ ΤΗΣ ΚΑΝΤΙΑ,"


17 Χλμ
",3,www.candia-house.gr,infocandiahouse@gmail.com,27520-94060,210-2693808,27520-94480,Ίρια,,210 60,21-02693808,21-02693806
ΤΟ ΣΠΙΤΙ ΤΟΥ ΠΑΒΛΙΤΟ,"


1 Χλμ
",3,http://pablito.gr/,info@pablito.gr,27320-61603,,27320-61919,Μονεμβασιά,ΚΑΣΤΡΟ ΜΟΝΕΜΒΑΣΙΑΣ,230 70,,
ΤΟ ΦΑΡΑΓΓΙ,"


4 Χλμ
",2,,,27210-73372,,,Εξωχώρι,ΧΩΡΑ ΚΟΛΙΜΠΕΤΣΕΙΚΑ,240 22,,
ΤΟΛΟ,"


0.5 Χλμ
",3,www.hoteltolo.gr,skalidis@hoteltolo.gr,27520-59248,,27520-59689,Τολό,ΜΠΟΥΜΠΟΥΛΙΝΑΣ 15,210 56,2752-059248,2752-059689
ΤΟΛΟ 2,"


0.5 Χλμ
",3,www.hoteltolo.gr,skalidis@hoteltolo.gr,27520-59464,,27520-59689,Τολό,ΜΠΟΥΜΠΟΥΛΙΝΑΣ 15,210 56,2752-059464,2752-059689
ΤΟΛΟΝ ΔΙΑΚΟΠΕΣ,"


11 Χλμ
",4,www.tolon-holidays.gr,tolohol@otenet.gr,27520-58401,27520-58403,,Τολό,ΔΙΟΒΟΥΝΙΩΤΗ 6,210 56,,
ΤΟΞΟΤΗΣ,"


7 Χλμ
",3,www.toxotismani.com,,27330-51500,6947522632,,Αρεόπολη,ΤΡΙΑΝΤΑΦΥΛΙΑ,230 62,,
ΤΟΥΡΙΣΤΙΚΟ ΧΩΡΙΟ ΑΓΙΟΥ ΑΙΜΙΛΙΑΝΟΥ,"


15 Χλμ
",4,www.hapimag.com,kosta.mountakis@hapimag.com,2832030385,2754099925,27540-99901,Πορτοχέλι,ΑΓΙΟΣ ΑΙΜΙΛΙΑΝΟΣ,210 61,6977234371,
ΤΡΑΠΕΛΑ,"


0.1 Χλμ
",3,www.trapela.gr,farmlyk@yahoo.gr,27330-52690,27330-51370,27330-52290,Αρεόπολη,,230 62,2733-052690,
ΤΡΑΠΕΛΑ ΛΟΥΞΟΥΡΙ ΣΟΥΙΤΕΣ,,4,,farmlyk@yahoo.gr,2733052690,,2733052290,Λιμένι,,23062,,
ΤΡΙΑ (3) ΕΞΗΝΤΑ,,4,www.3sixtyhotel.gr,3sixtyhotel@gmail.com,2752096088,,,Ναύπλιο,ΠΑΠΑΝΙΚΟΛΑΟΥ 26,211 00,,
ΤΡΙΚΟΛΩΝΙΟΝ ΚΑΝΤΡΥ ΚΛΑΜΠ,"


8 Χλμ
",3,www.countryclub.gr,info@trikolonioncountry.gr,27950-29500,27950-29501,27950-81512,Στεμνίτσα,,220 24,,
ΤΡΙΠΟΛΗ ΣΙΤΥ,,3,www.tripolicityhotel.com,info@tripolicityhotel.com,2710-224700,,2710-222206,Τρίπολη,ΤΕΡΜΑ ΟΔΟΥ ΚΑΡΑΙΣΚΑΚΗ-ΑΓ.ΤΡΙΑΔΑ,221 00,,
ΤΡΙΤΩΝ,"


1 Χλμ
",3,,,27420-23421,27420-23423,,Κιάτο,ΜΕΤΑΜΟΡΦ.ΣΩΤΗΡΟΣ 2,202 00,,
ΤΡΙΦΥΛΙΑ,"


0.5 Χλμ
",1,,hotel_trifylia@hotmail.com,27610-22066,,27610-23953,Κυπαρισσία,25ΗΣ ΜΑΡΤΙΟΥ 38,245 00,,
ΤΣΑΚΩΝΙΑ,"


0.1 Χλμ
",1,,hoteltsakonia@yahoo.gr,27570-41322,,,Παραλία Τυρού,ΠΑΡ.ΤΥΡΟΥ ΚΥΝΟΥΡΙΑΣ,220 29,,
ΤΣΙΝΤΖΙΝΑ,"


30 Χλμ
",1,www.tsintzina.gr,info@tsintzina.gr,27310-96276,,27310-89546,Πολύδροσο,,231 00,,
ΤΣΟΚΑΣ,"


0.2 Χλμ
",4,www.tsokashotel.gr,info@tsokashotel.gr,27230-71366,27230-28521,27230-28516,Φοινικούντα,ΑΝΕΜΟΜΥΛΟΣ ΦΟΙΝΙΚΟΥΝΤΑΣ,240 06,27210-20342,27210-20864
ΤΣΟΛΑΡΙΔΗΣ,"


0.1 Χλμ
",3,www.tsolaridishotel.gr,tsolaridis@mail.gr,27610-22145,27610-22389,27610-22145,Κυπαρισσία,ΚΥΠΑΡΙΣΣΙΑ ΜΕΣΣΗΝΙΑΣ,245 00,,
ΤΥΡΟΣ,"


0.5 Χλμ
",1,,bouzianisg72@gmail.com,27570-41063,,,Παραλία Τυρού,ΠΑΡΑΛΙΑ ΤΥΡΟΥ,220 29,,
ΦΑΙΣΤΟΣ,"


10 Χλμ
",2,www.minoanhotels.gr,kingmino@otenet.gr,27520-59053,27520-59541,27520-59968,Τολό,ΤΟΛΟ ΑΡΓΟΛΙΔΑΣ,210 56,,
ΦΑΡΑΙ ΠΑΛΛΑΣ,"


2 Χλμ
",4,www.pharae.gr,info@pharae.gr,27210-94420,27210-94424,27210-93969,Καλαμάτα,Λ.ΝΑΥΑΡΙΝΟΥ  &  Ρ.ΦΕΡΑΙΟΥ,241 00,,
ΦΑΡΙΣ,"


13 Χλμ
",3,www.faris.gr,info@faris.gr,27310-75447,,27310-75448,Γοράνοι,ΓΟΡΑΝΟΙ ΛΑΚΩΝΙΑΣ,230 54,,
ΦΙΛΙΠ,"


1 Χλμ
",2,www.hotelphilip-pylos.com,info@hotelphilip-pylos.com,27230-22741,,27230-23261,Πύλος,ΠΥΛΟΣ ΜΕΣΣΗΝΙΑΣ,240 01,,
ΦΙΛΟΞΕΝΙΑ,"


4.5 Χλμ
",4,https://www.filoxeniakalamata.com/el/index.html,reservations.fl@grecotel.com,2721023166,,27210-23343,Καλαμάτα,ΤΕΡΜΑ ΝΑΥΑΡΙΝΟΥ,241 00,,
ΦΙΛΟΞΕΝΙΑ,"


0.1 Χλμ
",3,www.filoxenia-monemvasia.gr,info@filoxenia-monemvasia.gr,27320-61716,,27320-61143,Μονεμβασιά,ΜΟΝΕΜΒΑΣΙΑ,230 70,,
ΦΙΛΟΞΕΝΙΑ ΤΕΓΕΑΣ,"


6 Χλμ
",3,www.filoxenia-tegeas.gr,filoxeniategeas@yahoo.gr,2710-544702,2710-232732,,Ρίζες,ΡΙΖΕΣ ΤΕΓΕΑΣ ΑΡΚΑΔΙΑΣ,220 12,6944-347078,271-0232732
ΦΛΟΙΣΒΟΣ,"


0.5 Χλμ
",3,www.flisvoshotel.gr,info@flisvoshotel.gr,27520-59736,27520-59223,27520-59738,Τολό,ΜΠΟΥΜΠΟΥΛΙΝΑΣ 13,210 56,2752-059223,2752-059738
ΦΛΟΙΣΒΟΣ,"


6 Χλμ
",2,www.hotel-flisvos.gr,info@hotel-flisvos.gr,2721090081,2721082177,2721090080,Καλαμάτα,ΝΑΥΑΡΙΝΟΥ 135,241 00,,
ΦΛΟΙΣΒΟΣ ΡΟΥΑΓΙΑΛ,"


1 Χλμ
",4,www.flisvoshotel.gr,hflisvos@otenet.gr,2752059783,,27520-59738,Τολό,ΜΠΟΥΜΠΟΥΛΙΝΑΣ 26,210 56,,2752-059738
ΦΟΙΝΙΚΑΣ,"


0.05 Χλμ
",1,,giannisdil@hotmail.gr,27230-31390,27230-31070,,Μεθώνη,ΜΕΘΩΝΗ ΜΕΣΣΗΝΙΑΣ,240 06,2723-031390,
ΦΟΙΝΙΚΗ ΠΛΑΖΑ,"


12 Χλμ
",3,www.finikiplaza.gr,fi-plaza@otenet.gr,27230-31132,,,Φοινίκη,ΠΑΡΑΛΙΑ ΛΑΜΠΕΣ,240 06,6976003507,
ΦΟΙΝΙΚΟΥΝΤΑΣ,"


24 Χλμ
",2,www.foinikountahotel.gr,info@finikoundahotel.gr,27230-71208,27230-71308,27230-71018,Φοινικούντα,ΦΟΙΝΙΚΟΥΝΤΑΣ ΜΕΣΣΗΝΙΑΣ,240 06,2723-071308,
ΦΟΥΝΤΑΣ,"


15 Χλμ
",2,www.foudas.gr,info@foudas.gr,27550-52022,,27550-52022,Άγιος Ιωάννης,,220 01,6972-021942,
ΦΡΑΝΤΖΙΣΚΟ,"


2 Χλμ
",2,www.franciscohotel.com,fransisc@otenet.gr,2725031396,,27250-31096,Λογγά,ΑΓ.ΑΝΔΡΕΑΣ ΛΟΓΓΑ ΜΕΣΣΗΝ.,240 10,2725031396,
ΦΡΥΝΗ,"


0.2 Χλμ
",2,www.paradiselost.gr,info@paradiselost.gr,27520-59188,27520-59555,27520-59625,Τολό,ΣΕΚΕΡΗ 21,210 56,2752-059188,2752-059625
ΦΩΤΕΙΝΗ,"


5 Χλμ
",3,www.hotel-fotini.gr,hotelfotinikalamata@gmail.com,27210-93494,27210-93495,27210-93496,Παραλία Βέργας,ΤΕΡΜΑ ΝΑΥΑΡΙΝΟΥ,24100,,
ΧΑΙΚΟΣ,"


3 Χλμ
",2,www.haikos.gr,nikos_sanidas@yahoo.com,27210-82886,27210-88902,27210-23800,Καλαμάτα,ΝΑΥΑΡΙΝΟΥ 115,241 00,,
ΧΑΜΕΝΟΣ ΠΑΡΑΔΕΙΣΟΣ,"


0.5 Χλμ
",2,www.paradiselost.gr,info@paradiselost.gr,27520-59188,27520-59555,27520-59625,Τολό,ΤΟΛΟ ΑΡΓΟΛΙΔΑΣ,210 56,27520-59188,
ΧΑΝΙ ΙΝ,,3,www.haniinn.gr,info@haniinn.gr,27530-23209,,,Χάνι Μερκούρη,ΧΑΝΙ ΜΕΡΚΟΥΡΗ ΛΥΓΟΥΡΙΟΥ,210 52,,
ΧΙΛΙΑ ΟΚΤΑΚΟΣΙΑ ΕΙΚΟΣΙ ΕΝΑ -1821-,"


20 Χλμ
",4,,reservations@1821boutiquehotel.gr,2710-234080,,,Άνω Δολιανά,ΑΝΩ ΔΟΛΙΑΝΑ ΑΡΚΑΔΙΑΣ,220 13,,
ΧΟΝΤΟΣ ΚΛΑΣΙΚ,,4,www.hondoshotel.gr,info@hondoshotel.gr,2710-561452,6979443823,2710561457,Νεστάνη,ΝΕΣΤΑΝΗ ΜΑΝΤΙΝΕΙΑΣ,221 00,,
ΧΡΙΣΤΙΝΑ,"


1 Χλμ
",2,http://hotelchristinatolo.com,booking@hotelchristinatolo.com,27520-59886,2118004143,27520-59791,Τολό,ΜΠΟΥΜΠΟΥΛΙΝΑΣ 7,210 56,27520-59001,27520-59791
ΧΡΙΣΤΙΝΑ,"


14 Χλμ
",2,www.christinahotel.gr,info@christinahotel.gr,27530-41451,,27530-41655,Αρχαία Επίδαυρος,ΑΚΤΗ ΠΟΣΕΙΔΩΝΟΣ 8,210 59,2753-041080,
ΧΡΙΣΤΙΝΑ ΜΑΡΙΣ,"


1 Χλμ
",2,www.hotel-cristina-maris.gr,info@hotel-cristina-maris.gr,27440-69490,27440-69493,27440-69491,Λουτράκι,ΛΕΩΦΟΡΟΣ ΠΟΣΕΙΔΩΝΟΣ 77,203 00,,
ΧΡΥΣΑΙΣ,"


1 Χλμ
",2,www.web-greece.gr/hotels/crisais,hotelchrisais@gmail.com,27320-61898,,27320-61897,Μονεμβασιά,ΜΟΝΕΜΒΑΣΙΑ ΛΑΚΩΝΙΑΣ,230 70,,
ΧΡΥΣΗ ΑΚΤΗ,"


12 Χλμ
",2,www.hotelgoldenbeach.gr,info@hotelgoldenbeach.gr,27520-59080,,,Τολό,ΚΑΣΤΡΑΚΙΟΥ 9,210 56,,
ΧΡΥΣΗ ΑΚΤΗ,"


0.5 Χλμ
",2,www.goldenbeach-tyros.gr,info@goldenbeach-tyros.gr,27570-41072,27570-41683,27570-29333,Παραλία Τυρού,ΤΗΓΑΝΙ,223 00,2757-041683,2757-041683
ΧΡΥΣΟΣ ΗΛΙΟΣ-ΓΚΟΛΝΤΕΝ ΣΑΝ,"


17 Χλμ
",3,www.goldensunfinikounda.com,goldensunfinikounda@gmail.com,6951693343,,,Φοινικούντα,ΘΕΣΗ ΛΙΓΟΝΑΜΜΟΣ,240 06,6945567618,
ΧΩΡΙΟ ΛΙΜΕΝΙ,"


3 Χλμ
",3,www.limenivillage.gr,info@limenivillage.gr,27330-51111,27330-51112,27330-51182,Λιμένι,,230 62,,
ΩΚΕΑΝΙΣ,"


0.1 Χλμ
",1,,okeanishotel@gmail.com,27570-41244,,,Σαπουνακαίικα,ΣΑΠΟΥΝΑΚΑΙΙΚΑ,223 00,,
ΩΡΑΙΑ ΕΛΕΝΗ,"


12 Χλμ
",3,www.bellehelene.gr,reservations@bellehelene.gr,27330-93001/5,,27330-93006,Γύθειο,ΒΑΘΥ ΑΓΕΡΑΝΟΥ,232 00,6973-202999,2733-093006
ΩΡΑΙΑ ΕΛΕΝΗ ΤΟΥ ΜΕΝΕΛΑΟΥ,"


0.5 Χλμ
",1,,,27510-76225,27510-76434,,Μυκήνες,ΜΥΚΗΝΕΣ,212 00,2751-076225,2751-076179
